dataset,system_id,lane,family,dimension,condition_exponent,epsilon,seed,U_absolute,reference_error_absolute,reference_response_relative,U_relative_to_parent,I_eff,I_eff_status,R_U,R_U_status,coverage,undercoverage
development,SADDLE_POINT_LIKE_D16_C02_E1eM14,binary64-operand,SADDLE_POINT_LIKE,16,2,1e-14,4607342234375229794,0.0000000000001109884112959910274516349828138282091843343,1.10815039396963677301622344645072548169613678e-15,0.000000000000657772277057467772659391110485389681965100761,0.0000000000000573907412132610829107238786099267151221455575,100.1564515971575790689734737509724106962621696095762815535568255628883433984386597452829029635623362,FINITE,0.08725016729193500219878849616534111401497558930267645047719872630916790716599385959512364795466920357,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C02_E1eM12,decimal-source,SADDLE_POINT_LIKE,16,2,1e-12,10157239585725212773,0.000000000000128855567112008889088372487366204452394822847,2.39645553047647428901840510466141388316774865e-15,0.000000000054253162302699248309666422424785014412079207,0.0000000000000647523588271200965697096576643662632996807031,53.76922937785089371113572975122704170776857558310418706835742681570693303143252104195429725206011738,FINITE,0.001193522295821979828264554282497084850573262411827986367504949169862824685578613888253056274016269965,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C02_E1eM12,binary64-operand,SADDLE_POINT_LIKE,16,2,1e-12,10157239585725212773,0.000000000000131262635747490877146825649394138148377336809,1.76362690411512812066723702251798597684902923e-15,0.0000000000542534030176403664254933108584361956916524394,0.0000000000000659619563284119906771590846402558450009792128,74.42766689553867212466563213235563801852222722302716395975823023414094913022671591935728969738084142,FINITE,0.001215812329909786777299807078846321731568614141316870171114538877465713811179251585439882619338746378,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C02_E1eM8,decimal-source,SADDLE_POINT_LIKE,16,2,1e-8,15655641463757475078,0.000000000000272400697741302111028283795917682097004694851,4.63208305985772642820075601064242684667992524e-15,0.000000458280592964132950151107675725318337382025512,0.000000000000110564032547826968214080115137487785629171684,58.80738627119282440528262536865596246313973820725521053779559938590314586938812608503513511456581831,FINITE,2.412583780445623070184587565021768541759120525159564454565100288077338721919619934701376582367030933E-7,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C02_E1eM8,binary64-operand,SADDLE_POINT_LIKE,16,2,1e-8,15655641463757475078,0.000000000000243654819714102168554282316236619349813437462,4.78874587407742655988727565895910020024889298e-15,0.000000458280592949015075701179658853479291117691695,0.0000000000000988964405769959171631011240822402372157014376,50.88071618773116999510788254934948948700173274335947260509692052267154981250349070521430731090171810,FINITE,2.157988841303572436772536218195177624271389754530969137129886468957813084152816079340287611506276945E-7,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM16,decimal-source,SADDLE_POINT_LIKE,16,4,1e-16,5376100829545056146,0.0000000000107073407731508539904073177668188442050247524,0.0000000000000112480583573024078225135718399643562482920404,0.000000000000317575982000679716992442579195416616527973707,0.0000000000051161653205600265651475132133741256903480079,951.9279179592349923960647402642561367949367875111725864208709282624042004063901283812771529658848370,FINITE,16.11005117052295311683170454347969315154906458232789260960830870289210436146003108437316301675353316,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM16,binary64-operand,SADDLE_POINT_LIKE,16,4,1e-16,5376100829545056146,0.0000000000112852759452409019350768065662473742464750897,5.38023142328025222048028296945408054812944909e-16,0.000000000000322362917656724380024077727628248438849795089,0.0000000000053923134275104839182273326047017397638761771,20975.44707168084277652137350034373979959772810250739488315113028867808774580981919253014875592607881,FINITE,16.72746191375713312439968587060387457469188395063454460738817657172286903760152466016462817338124103,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM15,decimal-source,SADDLE_POINT_LIKE,16,4,1e-15,8381365168695622325,0.0000000000109058708669243100978314703671809992492304686,0.0000000000000164804821073642135764015070281671666974576678,0.00000000000315763543515645531727696933112505651648056311,0.00000000000529635909486877142130375757124292508508235094,661.7446501793221911190231458681176188910665775511133399126048763902451978154367116914513594323896174,FINITE,1.677318108322516365633498871751170243502393420885776377405257021330234561217324486498768209198612324,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM15,binary64-operand,SADDLE_POINT_LIKE,16,4,1e-15,8381365168695622325,0.0000000000071624819104179846515607107587937999289942613,7.84012475900884420696436095801432750303919618e-15,0.00000000000316222140310093292155139062740841771555290843,0.00000000000347840870948932347554194504804154262348198717,913.5673386048862073907985778139923345328002901526408541022414261550003201492223765762736118979702869,FINITE,1.099988984350789423101337780265631124197850034140331350848576768901923216093733715460233908498456621,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM14,decimal-source,SADDLE_POINT_LIKE,16,4,1e-14,3294430816771009380,0.0000000000126678679951482296862278465623108470574066436,0.0000000000000234536136641885200172551781671048302322121839,0.0000000000448622331437337194782822944571368661726137991,0.00000000000547679692771087984017593876106321836638028585,540.1243568060849521957411491384669230453488411144074016723345236415677888875670199898892090899258077,FINITE,0.1220803456253240378884810838875241221942658074742403557279624754567149531017714242813496252376341242,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM14,binary64-operand,SADDLE_POINT_LIKE,16,4,1e-14,3294430816771009380,0.0000000000107804268094331493375910148443479440208976117,0.0000000000000239541991648195333763488325589538223618592019,0.0000000000448620721507546521797330863872707459255466798,0.00000000000466078494439068713913250116943997292208710504,450.0432986825075156797077949000116140310411445742574152992493837660519748078806853989940707287194783,FINITE,0.1038914325831533228247913537515539741556580718000887942152980268513477604390571779157819907515139426,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM12,decimal-source,SADDLE_POINT_LIKE,16,4,1e-12,11503712061454460410,0.0000000000111606417447406740752163801553732118035716882,0.0000000000000353339750480324622269483933792733188035050625,0.00000000261835734475709475004912494692147971037965907,0.00000000000529065158482495631437850463555192688234971487,315.8614825976717689814348263212038414586372750461696653316456921565985080919391384190266076025845893,FINITE,0.002020599516494098151825460946259147179769934456806720045432157152125373921856907454976224527146346706,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM12,binary64-operand,SADDLE_POINT_LIKE,16,4,1e-12,11503712061454460410,0.00000000000994116372883812907913960160771395812327176345,0.0000000000000292865125547461191959843310818195734131224024,0.00000000261835464162766537460918894219856024279572803,0.00000000000471256356398741106047090877084880045757721513,339.4451186447968549794554656377591421146506311220986841166589015221582066733556870758950214244204564,FINITE,0.001799818668206805069635436343031598221287786150285222126505226833015132334550052997503890280561337302,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM8,decimal-source,SADDLE_POINT_LIKE,16,4,1e-8,172178918414304679,0.0000000000109220232406032378073962815274967914322541753,9.11251081519170286358863774790090710289560534e-15,0.0000588413276830746259910072033372400238697447489,0.00000000000570124972361101966737621711285328818610750089,1198.574516081215497623433742091525104387451357939743554085444268159037004056650481616006128981167585,FINITE,9.689192865121144773642855498477793399543038288920763864093675371082206743742950644436566304884669189E-8,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C04_E1eM8,binary64-operand,SADDLE_POINT_LIKE,16,4,1e-8,172178918414304679,0.00000000000984067090989110662607942838524300422860780802,7.01458447913821266705397458482680902163257007e-15,0.000058841327684741845950061214752313935230432352,0.00000000000513678840167575330906577775826410502320663694,1402.887218645358315031638102845725991254527766164455065892448302018798666691726193038968002623890124,FINITE,8.729898871754681237965972976622345338841290493809146454500859561355033018611119367095671691419194840E-8,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM16,decimal-source,SADDLE_POINT_LIKE,16,6,1e-16,1136567144373147841,0.00000000104291527150876357455445827681589661197965459,0.0000000000000761426805629543013165474767451380317430869686,0.0000000000382821283478858533271078290934646836133464053,0.000000000482603632688340267196652647102332670858171281,13696.85521704857270071096513465598316541865319931979448094696645836249721868235918089819656500711469,FINITE,12.60649952120523247282371735922070193871804333721593286279961592178499726213510596769027766849974517,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM16,binary64-operand,SADDLE_POINT_LIKE,16,6,1e-16,1136567144373147841,0.000000000786645648628208973325605053761807560407201415,2.04516060092037748770216015104434542052213045e-15,0.0000000000382509129598598994895946103912864633912783559,0.000000000364016193872812611466049040894823920830227799,384637.5919202615153050699618809648050248928601272483836902406892672174005608613741668094131369150407,FINITE,9.516536095617046496511551569455385472602902635009676249572896177633234743695733114787974958453474502,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM15,decimal-source,SADDLE_POINT_LIKE,16,6,1e-15,5879620402432723619,0.00000000119830962373946405931796150156971182863659655,0.000000000000121108076219283305585954676946007148350876284,0.000000000559011705966911594672039306040295371045320209,0.000000000505476406541959412940709900925406458663051426,9894.547590449335157522347364240864171134180553430132535235397040432218687728852749849306528225100833,FINITE,0.9042322390506058844088424090065184704038338099448732723391642329427434226294948475910307499620171192,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM15,binary64-operand,SADDLE_POINT_LIKE,16,6,1e-15,5879620402432723619,0.00000000106233106794198963719234973667411593455897485,0.000000000000157640517860311002352196868845384147821691674,0.00000000055896117169810261160115271797170762003012241,0.000000000448117314709939188424953952154032253259814452,6738.946828906933463160789251778301354276523884900454184348010589627880846090618061300436282229802616,FINITE,0.8016966784089420113149542387319881603998916055008192974972204584583125158961324219266399969063938789,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM14,decimal-source,SADDLE_POINT_LIKE,16,6,1e-14,702517136353277760,0.00000000107660737923746792933529401837355758595461232,0.000000000000219847896117815221157298468910155691984475486,0.00000000397619777012282890331667460310732431440515753,0.000000000416551901185821403783916131366621650607575437,4897.055638233263948531245541981800718140565324533134135296382652909440758526095748091844494660003174,FINITE,0.1047613638123824208967558566597960345685358496502730586652569173859575227346400250048473466085524394,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM14,binary64-operand,SADDLE_POINT_LIKE,16,6,1e-14,702517136353277760,0.00000000120799312700804445807031596121266886788465154,0.000000000000227418262697875603615127590992149062939653866,0.00000000397619905379145377175095464091095481806364172,0.000000000467386573210201666835934669693459046493951248,5311.768336797380518914183249858946474220103863906015795307968198700091203109744508991776082072096806,FINITE,0.1175460702261701851979515792047004389837693404227523487761830610660562850267604397203983365541523608,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM12,decimal-source,SADDLE_POINT_LIKE,16,6,1e-12,15975045787500257041,0.00000000165342961847504330555908906057500285973883955,8.02697647353676529159521457005152275099370105e-15,0.000000485980297380026937355156523580800367507487656,0.000000000606993108578060418189578068659840562999119411,205984.1116921233293096117979405429641381845179654222996387449763294725084153870757624695356951020878,FINITE,0.001249007648767710981285358211710652933422827537966917682481686950076844718235241151682804118124490442,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM12,binary64-operand,SADDLE_POINT_LIKE,16,6,1e-12,15975045787500257041,0.00000000158416693846913546756658014862423886074111787,0.0000000000000887682489822725207418222690706300458505246952,0.000000485980328395348543063558174146964208539905526,0.000000000581565978825774759027122872728264787782918186,17846.09876427214209496917960834211944983196439044209421122926184481213394394169044500929736523284834,FINITE,0.001196686254248271942204791891829477818290967893831142794478176169007692780673948009934847633432089298,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM8,decimal-source,SADDLE_POINT_LIKE,16,6,1e-8,10126522729066399354,0.000000000836858626982434668984940041988428338258499746,0.0000000000000588478262199972661575595717828084948633095907,0.00456293427473700118931787246353033472745342905,0.000000000358142430165409097806396100462410155871341493,14220.72284970925721647837180646615052692516990510403650760331550413551292677298463755909142631107064,FINITE,7.848950008951240985845070211321630991507847325780507488035686967872718081327486669811843760467165261E-8,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C06_E1eM8,binary64-operand,SADDLE_POINT_LIKE,16,6,1e-8,10126522729066399354,0.00000000106277605606474300338392136505601776492739637,0.0000000000000433837450878305505393447669073286713594831954,0.00456293427473042770597685975982354642779688056,0.000000000454826164382272024358058878846564569235170506,24497.10263401993056199085723890745267120822081837742790421545984637516286286201202133189380657817224,FINITE,9.967843869702518775426825815875387304122599509867122707901751414778993158192709287661764553122588925E-8,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM16,decimal-source,SADDLE_POINT_LIKE,16,8,1e-16,4921178944637922605,0.0000000584467647754686329061099678286437232631077683,0.000000000000911928567512678041970054457200676496031562524,0.0000000047516839080719121566131197547916379671531145,0.0000000280877226666780859822106250900746326885828855,64091.38484923719602530428053241508849338455582892371344983615445319244502421657703253393388108995792,FINITE,5.911109242549600453895162282153608502070608862795986453601597269344945541169583545882778736413623127,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM16,binary64-operand,SADDLE_POINT_LIKE,16,8,1e-16,4921178944637922605,0.0000000603527568334214392329659106087445246756922478,3.98346967794595783668568150652309173999783079e-15,0.00000000475212348874821072085758941693127360862189404,0.0000000290036839954910279066129488977194398176882938,15150801.11380233312801453055932803283360447253633626813766382205129470468141928491152694150782874978,FINITE,6.103310249441999716245681116782004051605631118894009328676324603554570741656565162038280152953979606,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM15,decimal-source,SADDLE_POINT_LIKE,16,8,1e-15,7647256447932334264,0.0000000591837206460342170052658736985417922020387595,0.000000000000248275261590472386096106712058890811581914043,0.0000000389777917371149034839409730301242870034592535,0.0000000262069919928872837298459293136094092173233333,238379.4513673987581069428463610615177465152444210518198385447030674249082529704443073999326299562112,FINITE,0.6723570224203547615542448870748084676990447738623313709138511550080168084424838904709388517349403420,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM15,binary64-operand,SADDLE_POINT_LIKE,16,8,1e-15,7647256447932334264,0.0000000446054152413634628212262190985896145406381081,0.000000000000162657102738519440782245210340339216377592291,0.0000000389778346427652910341682948296554455256652312,0.0000000197516098567242714515395752259966286068232601,274229.7415260691627441756203541321184444682969101700725317570488042791082697326897337284239925714846,FINITE,0.5067395363993208514180287719524048018685192013522823722283400127635275096254552811676255284249264272,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM14,decimal-source,SADDLE_POINT_LIKE,16,8,1e-14,16418802293449855429,0.0000000627272339412103267280189630492517804748280652,0.000000000000116769690412228898406973827072362185302766545,0.000000175799077224348412811396993569733640749494118,0.0000000252122040028433475348588887713557854760949026,537187.6359333150522998047652704642924659435617873614561518460224861996537716421522786860307530569189,FINITE,0.1434148824949089253386300133844380579293156631661377545092264600075613495874078218002285372503957198,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM14,binary64-operand,SADDLE_POINT_LIKE,16,8,1e-14,16418802293449855429,0.0000000628573218715479269143316626792086265788762095,0.000000000000128388048299563604853961712983508899695273303,0.000000175799057942928698644678128269336224289854514,0.0000000252644907566493325600356857948286977833981842,489588.5770058986167553793162135830018194381576860083188537529322688127002708510075744389316105457044,FINITE,0.1437123216260418288249784566946533472417230169743170941686368074099717690637483768599990081150589941,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM12,decimal-source,SADDLE_POINT_LIKE,16,8,1e-12,5074279213727355040,0.0000000314750481078377461140973534555336296152813349,0.00000000000076645355972815086894469383509015461785965083,0.0000560583656112707436599048466606012122673841005,0.0000000177907490534269785569772300987086086890809879,41065.82546110354694127485076544967170053459673239042127079325441021726940775289264771270662466209625,FINITE,0.0003173611798958705647808955287591606598872734357659815613770933971707949814495496036293692002336834002,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM12,binary64-operand,SADDLE_POINT_LIKE,16,8,1e-12,5074279213727355040,0.0000000340310312017202027352765039562733001620604558,0.00000000000113854002976925389470895686302002737706388508,0.0000560583658212008564627546663789711346257962748,0.0000000192354761163457145119440752968159150827706499,29890.06122921933447595134161595244046860506858644916630961863660372554856703850215224716537331567370,FINITE,0.0003431330156447586044263066404142711288083425351584872408736253384651875529809639028522145519989092140,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM8,decimal-source,SADDLE_POINT_LIKE,16,8,1e-8,13013695716500282123,0.000000539989702832103513859362932441591930506885402,0.00000000000196988601537420613589330739177308234788822589,3.47446596623142176543142963812363324395563499,0.00000021971869401001695499578515317651201229920093,274122.3089141659112080357478230794897571183347019222121720731890624817692637233094728346141861483969,FINITE,6.323811951116469152829447633191543642982547377814156386699037762302082781141551416165195549802782968E-8,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C08_E1eM8,binary64-operand,SADDLE_POINT_LIKE,16,8,1e-8,13013695716500282123,0.000000435554034749472157919998765397636459863828099,0.000000000007790840398136079826176114909542462598380326,3.47446596623366552491928227636444451612171761,0.000000177224423325159666567693145055326722710763562,55905.91162073815739132684442655795755151668228061330243399492780051171181027845740154582554591156859,FINITE,5.100767284742513201434206534553012966523859126117885109733921908199954424451587368891712046772393679E-8,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM16,decimal-source,SADDLE_POINT_LIKE,16,10,1e-16,11637052693587321250,0.0000078743287330634540011906099257282313499071113,0.00000000000911473649034973249871067182011933353645156734,0.00000038138656007890571460984822049669478472618725,0.00000339171349136182849701111654611266277167219592,863911.8356740685057626492761836944533676937461193761428414167661737899849301901169650458136997912712,FINITE,8.893112255083428003908055507925412643543985856780138301239728994686472857826940886226177444955513279,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM16,binary64-operand,SADDLE_POINT_LIKE,16,10,1e-16,11637052693587321250,0.0000072343882682449167112318393378437805999326523,0.0000000000000616002230030456137424366211215672918788974807,0.000000381382615275826994106018219360883114695645485,0.00000311607161993749137900582753983012355860288371,117440942.8337172896567721247266287185482435871792931947746773574494651948696726822590039032607446891,FINITE,8.170460569325787961538176455157593907433414531679065406926228638175168083982656596937570617565784942,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM15,decimal-source,SADDLE_POINT_LIKE,16,10,1e-15,10177814008493086234,0.00000817024604166408268239947378288688221910188248,0.0000000000214915887589176601902086250334432791635013075,0.00000333373042783712626417118398347481462537886976,0.00000309027086472323847781928871793427225542150825,380160.1702560934898870040882840687177022871474932280266731050956955763948099100682853996763192983391,FINITE,0.9269708309103322855875484899552129380346745778139540046213559538533957451871702815491530464818195277,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM15,binary64-operand,SADDLE_POINT_LIKE,16,10,1e-15,10177814008493086234,0.00000681762522917031768212767585905007480150397672,0.0000000000115793068081606629651322025419391429394176404,0.00000333372669483172297691956828350924760586976323,0.00000257866268712656198933634116225855203492564977,588776.6290435892112951248726535570558192606946138958918853049949488597432630920186805334822756148081,FINITE,0.7735075257141694193662243446380790541762767706879839463713846442543590298581541275707018509399055275,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM14,decimal-source,SADDLE_POINT_LIKE,16,10,1e-14,9097582008677315621,0.00000429977433453769656801275762312800619787637163,0.00000000000918781727017259209884499923483552774460979692,0.0000259010107083843491257961053352255228859219257,0.00000201798408414571957591979182192982942528556099,467986.4877696817535703437737620824962876908303128277538229454414220701496306739511480672851482389035,FINITE,0.07791140302847267547163589688131115951580411271306767320929007057867276205427106443071973079596016508,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM14,binary64-operand,SADDLE_POINT_LIKE,16,10,1e-14,9097582008677315621,0.00000557185658488149507077204787515630757950481529,0.00000000000980979152146507322269542639162885458887378887,0.0000259010109998802435971915936657362036759907002,0.00000261500186582314832161741254956502879143222361,567989.2964788867563745347824769485994932806878967323260665951619383939918597582338213346206902334966,FINITE,0.1009613820030128975872277243566643842508050049173063630108571653051688103181759766387926864081424513,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM12,decimal-source,SADDLE_POINT_LIKE,16,10,1e-12,10963118296066030789,0.00000849277067248895862019366201829015184797306088,0.00000000000739748953819369405742671024338836359067263371,0.00154108368533434462615801120089365138428724904,0.00000386035030567679937281530091740461447635139131,1148061.194090273546708754133993796302634650168206501115948165321911616060737983721354027276914320882,FINITE,0.002504958259187125220981078005934441192113832190877927148204768370466566367722170446405796605630894258,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM12,binary64-operand,SADDLE_POINT_LIKE,16,10,1e-12,10963118296066030789,0.00000846137850537959538153922832738150273738602444,0.00000000000597194640489437254778277270016869475852464526,0.00154108368465156959787163652403252926118580399,0.00000384608113880928338004409080655225481371061895,1416854.394146099859607776239844521349004782222820578854126453563996196507064037558666416959246461081,FINITE,0.002495699083128545881121282569976722170758138927321069917860551426002472773248468368456930117021806087,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM8,decimal-source,SADDLE_POINT_LIKE,16,10,1e-8,6098442964881399951,0.00000273945485129420013846041397912597814284356739,0.000000000024998762502460835971448639867217813946426681,5.01607701253348565807894773284287056109897359,0.00000146639656213588197976557410053019641862177322,109583.6184300936027671824760332750704905110748951530386592412956061755735654264666131125828988408155,FINITE,2.923393238325191693066509886466689610693641433812766472999061546130561791174202532916463025045314829E-7,FINITE,TRUE,FALSE
development,SADDLE_POINT_LIKE_D16_C10_E1eM8,binary64-operand,SADDLE_POINT_LIKE,16,10,1e-8,6098442964881399951,0.00000248764963074245804572164734234110680591117879,0.00000000000386985689085171612292525563201803550400476452,5.01607701254480012830943524706651803296482535,0.00000133160831783573975850371760493102236531075064,642827.2933356333173683034349325707626325006983837545883819059541394586626793192262053785335731478468,FINITE,2.654680768468059389865521293221771180811329772922353732599123833102944253006910793274637996806320042E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM17,decimal-source,SPD,2,1,3e-17,10194438068475640472,5.9273692137081547864198871094782781190635254e-17,4.15863648808115939453127048286978845535332495e-18,2.94060006121199682794947746137236138820086232e-17,4.19128296560941045750214455381072452192997323e-16,14.25315540489355952608512879829443952911845059156917840191713161090856254478458787386632365455264479,FINITE,14.25315540489355952608512879829443952911845058534118975836704371377918145174434034358946846779144444,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM17,binary64-operand,SPD,2,1,3e-17,10194438068475640472,4.5404085433699911903086215064061359923076407e-17,4.76963040562261009713487436453929462942951632e-103,3.37263800356929081378767155756282668524553545e-102,3.21055367037425528157358733787163534662431548e-16,95194137852224272630201453888518782377741437121609382824427232290039061616009341318526.05344891030121,FINITE,95194137852224272630201453888518782377741437046385489301331502195442084534897744965271.99436058824942,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM16,decimal-source,SPD,2,1,3e-16,11423512579677198891,3.41136514958980978974850409340943558379295953e-16,5.22935537739486768242440733481488072510842178e-17,3.02596100002082863583606786272253535472714026e-16,3.70014501843562967445400255726021379572651609e-16,6.523490762047358599120575610829600763001576354784700591318253535926118159570462748147019331543985004,FINITE,1.222799969467603984053200597278637335046408171866959637025171797810948634005339676988863491457483087,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM16,binary64-operand,SPD,2,1,3e-16,11423512579677198891,4.1878544032722515163574715602057745336642655e-16,4.08464834916056688772913799147049727585660624e-17,2.23966104922725876267203731445108620251107241e-16,4.54236586489862295063737597049780349817097591e-16,10.25266814983692397845524824129625384691710207950848391060263527906060388260205261557184660160361387,FINITE,2.028148797991489454300479875456378380998511453518779842476338668227540781685776065269396454810503878,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM15,decimal-source,SPD,2,1,3e-15,17314679426671220151,2.06791244072746929073538912662843476955729396e-16,9.67356534854108077865713114916802526089941682e-17,3.01812614199604735640131921488415556099715949e-15,6.53931331449674400183045882653585548889050511e-16,2.137694186393584041403761896794971992324488537852614076964255454082292348969828156323105200120979774,FINITE,0.2166679922189053460494922405494337944968802807152874147246750613771343392425535167409737689900650015,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM15,binary64-operand,SPD,2,1,3e-15,17314679426671220151,1.60455911535892917057344495996193522574158026e-16,6.35131140312813023140329391359408183247854513e-17,3.12740692512929898588181374671363979180685283e-15,5.07406144491907884832973644848748630033405536e-16,2.526343007789944257523319941636487131664160366001041693518340715025289839130676927376897510623304586,FINITE,0.1622450025338259332980653452817669547883806467387154071617743505457462336531766415864921191885996222,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM13,decimal-source,SPD,2,1,3e-13,12252127118915412197,3.9523071242123701773556378876892375951423442e-16,2.29064133028474569597919418232646951582393209e-17,0.000000000000302963624459845051623999651914259659805654342,5.06041072720708613603096991391960952870316438e-16,17.25415093126371580753047474181318380406063680336839172298762429773340211934267244632615292986246832,FINITE,0.001670303072267936731270162004167698343411927196295310181907401855776942212613582615456163911795896175,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM13,binary64-operand,SPD,2,1,3e-13,12252127118915412197,2.72042641751400092254455720240457859453275141e-16,3.63974407004309437183034977894824033093823638e-17,0.000000000000302945710476954454929528581145422252947418716,3.483149105855184561621057763134998463084828e-16,7.474224465133316974454640615831832530326910276847264271320881217532873185324780108933421307538253325,FINITE,0.001149760166721407682398977917902899843606964751372236370365565212570945427675653328505355087776247840,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM9,decimal-source,SPD,2,1,3e-9,14112928216586244185,3.8491523796206431254801404561008313808036248e-16,5.093558426447440405820898225882268185035652e-17,0.00000000302982234087905361757543695586588634045487881,4.66778289125690547409635955491853270590200596e-16,7.556902380140709862759967019175702142655982900301996575681506006486875547402252132087258551281881464,FINITE,1.540612737677095705142404783153331369883837318714860396223022898325601909970250225946804084675646352E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C01_E3eM9,binary64-operand,SPD,2,1,3e-9,14112928216586244185,3.17698219203420705548870349320396576431355517e-16,7.27193478866813973001671250041146344649401214e-17,0.00000000302982236731577653475284103363104199189029984,3.85265680837157800721948671402916855923128359e-16,4.368826570041442449454719377112353272481733120163823953983970185129144792063991058927506215090527012,FINITE,1.271578442991289519655620222687886218974828224574333605449671167656989898383148618230254961870178563E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C03_E3eM17,decimal-source,SPD,2,3,3e-17,15225022864352035292,5.66371486790362105171374181890183493848260494e-15,1.53640687809782514144741116814248576987311324e-17,1.79773710718940788410252170224076482112129276e-15,0.0000000000000113274297358072421034274836378036698769652099,368.6337876146246025564060270690781933977837827138228968616776851429870392038907355408760731707827749,FINITE,6.300937823726967661892852516965044973608902531649753108839193606438680923176763857704397375237179364,FINITE,TRUE,FALSE
holdout,HOLDOUT_SPD_D02_C03_E3eM17,binary64-operand,SPD,2,3,3e-17,15225022864352035292,4.69635912391218717911072884681308704112050661e-15,3.58047093535171617155300838455835513752014402e-18,1.76941883020508984828345118486283280128016611e-15,9.39271824782437411842606156148536158367638141e-15,1311.659613695720527166064566825433752643900443718383024668841072160369829315888453312622694075045308,FINITE,5.308363451029670947732012659460660767741064884935249117370332287470899573890300417435475556658164261,FINITE,TRUE,FALSE
